,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
SF_021,0.8366152277497313,0.6440579309911949,6.581212991459897,10.218355639734947,12.589678312014172,12.75,11.44825314185531,14.206072645175372,358.212890625,8.548831930764603,0.7690007886060556,317.18902077530873,0.8854762881980212,367.734375,-371.59999999999997,12.0,21433037.0,4.061814748068722,232.0,2.7903576465227165,32.0,127.21448914009119,-134.95028680688335,-87.0,-643.0,675.0,96.92789129141043,202.43752193406954,-0.8965247425374291,15070104.140625,0.08599088213681183,22769.370377546806,518.3164460185864,22.527555464286593,23630.75461652762,-792.6729691746673,82.5295864698603,39.32732270672787,0.35719309667509935,4.294894703216284,3.5988529587071367,20.49665092270005,0.027868556188920115,6.780626663889676,-0.17763277772068153,0.8515014708410824,0.33264772552780986,0.9578675748458434,0.39907677364431154,0.8823477784149242,0.2520194055351213,0.12225966983618969,4.62411837436234,30.464227294147047,29.470964519334608,0.06568734166847187,36.84847080431748,449.3540149278397,1.6722946563713224,912.6069932979403,0.007321601256259914,0.006248806164650795,4.695637746282554,352.4761344077354,0.7865778724535821,0.8557140755993528,0.29918875897267266,0.9062862581998268,387.0565419758666,0.006084164099944127,11.133333333333333,0.04948148148148148,32.827654320987655,324.85777777777776,66.50222222222222,46550.84,0.105804657590441,0.010101441847906718,126.02222222222223,0.5600987654320988,0.7752554363207914,227.49119078323199,0.009267062276798283,5.385976030024233,0.43021032504780116,61.09918024691358,6.219651876599608,85.51625239005736,0.1635109988337617,25.52138895692962,44.97323135755258,36.55386448968848,482.8699808795411,48.09751434034417,33888.2466539197,0.07453661880932604,0.005579636096560937,0.3864866412642779,122.4520315393367,0.004151617393323433,0.1592195464712348,0.009314962757934796,951.1726155533559,0.3842984615072592,3.7072666767799776
SF_023,0.7275227054947486,0.5720632194437072,5.43000129262537,9.49196016815358,10.42148815528062,9.046510589319153,10.7430539488324,10.815530876823544,243.84412967631695,6.905616541983482,0.8201357539420358,230.14766987790958,0.9438310866183726,250.67122131588803,-278.7,76.0,8649190.0,4.052838002951429,203.5,2.701746362953255,109.0,113.91048177083333,-61.114583333333336,-20.0,-443.0,552.0,84.83904266389179,150.07975310369707,-0.8825115653732396,5646101.616388452,0.07758246527777778,18788.93999565972,310.45696905819926,17.409813822310177,11996.801232837215,-453.12287492733776,62.649959475619035,33.385842325058384,0.30607263534539125,4.04465044400258,3.4890179716144556,16.316193028662674,0.018817143095415996,6.724378574352408,-0.20027878202498442,0.8705817888801083,0.3124869680550474,0.9486590836055403,0.3835333635515624,0.8678448082174557,0.27359628225009885,0.07339056056812948,4.579284389157654,24.008950450169348,22.694586064891464,0.06679897697162941,30.827428079339974,271.49980884289005,1.480642368969924,475.5785615607534,0.017717734705744226,0.016416756625629757,4.5681487914518675,274.5646525958031,0.8077172638740568,0.8830128205128206,0.18964676465860847,0.9170987263216906,237.05689481897528,0.01617582678440626,9.458823529411765,0.0556401384083045,27.448304498269895,179.75294117647059,46.67058823529412,19927.423529411764,0.14006777464370834,0.028790052103677893,96.17647058823529,0.5657439446366782,0.7798303803407398,123.45916496591086,0.027381663873130534,5.185175740320979,0.4427083333333333,41.568304498269896,6.131679688892155,68.19791666666667,0.17759874131944445,14.868055555555555,29.791666666666668,30.393202039930557,289.234375,31.203125,13589.359375,0.08782694935873837,0.014796780390307095,0.40064445882463645,70.66003257409177,0.012438619052636666,0.15265793250018275,0.014902529457385153,624.1005873784123,0.3827599920826513,3.4254613661616893
SF_024,0.8555306354949584,0.6506299906198513,3.9960164651941583,6.14176493983497,6.8095065614054695,6.570587476057684,7.309689264725211,7.388478813049158,86.00806207397176,5.254468062037668,0.826724714390897,113.97667375888783,1.3251859303708238,90.19429518376668,-283.3,41.50000000000006,3822538.0,4.08544307705182,180.5,2.6839238972291195,102.0,101.29931100785132,-95.0379746835443,-69.0,-498.0,600.0,74.68153187200805,155.54188658047278,-0.678986025319439,2182095.700779526,0.06777759974363082,15161.06184906265,331.9704792018231,18.085585008947312,7824.038462979926,-241.52889901008032,50.256539439698344,31.037057851064382,0.2361399742071023,4.255382980616483,3.4503330404150288,12.490235022316199,0.01194319344544443,6.674112977499448,-0.29361849698910647,0.9473430582017599,0.23452491407179124,0.9568813996531472,0.32231552398667557,0.8663642053223497,0.23050919754235036,0.03256512042150202,4.517183385262149,20.323399322690673,9.77141056488641,0.0661660785294662,24.68915109864956,299.0144982032243,1.2378261056481583,390.34651016422254,0.01277965845769725,0.012033887021275816,4.36421481712339,130.40052329153883,0.8804567079856588,0.9337877312560856,0.0830318571041725,0.9501229877194942,280.0162353824271,0.011872407959304384,3.9846153846153847,0.06130177514792899,26.538224852071007,222.96923076923076,14.123076923076923,5377.661538461539,0.06062919359909261,0.0227321391461812,24.661538461538463,0.37940828402366866,0.6348811904986148,113.39897517227442,0.020926736611021332,4.975612428146785,0.41139240506329117,8.214437869822486,5.630623311644746,33.64556962025316,0.21294664316615927,2.530043262297709,10.708860759493671,24.277679858996954,304.73417721518985,9.936708860759493,3879.6075949367087,0.03724074866647535,0.011428770234498354,0.3464321962376137,74.41923266171213,0.008971907778590757,0.08972677250335223,0.0348610509897407,542.097761035664,0.3827249691913244,5.55909857020852
SF_025,0.623338441517731,0.5076085845833352,5.013921439716325,9.877534762009486,11.008696846130336,7.8125,10.965366287201718,11.483046266670705,196.48869832356772,6.157047124588204,0.7768165124308744,210.40564769983072,1.0708282435325887,204.4677734375,-385.0,-27.69999999999999,13826808.0,4.2596789799722625,212.0,2.2541048890912374,37.0,114.74326130541324,-182.53731343283582,-153.5,-555.0,592.0,89.10390481341265,227.1399726252055,-0.5277992589560541,10549017.333984375,0.05780797505012252,18272.696368901754,316.51013620273454,17.62406131820801,10889.075439916778,-285.68747495843445,64.11408338596918,40.70690033876003,0.22789818824488148,4.903174850741452,3.621960206492324,15.58134346345398,0.008379588109900343,7.23761266144645,-0.2308479737231058,0.9189988105408933,0.21103295951475037,0.9449545712575418,0.2971129847005882,0.8504325327178647,0.22426994494083688,0.02590085916237132,4.751742690311512,26.205245931182297,14.300185711943449,0.05650597636560172,29.751719921916028,286.22076674973454,1.2015342312652477,368.36250031808873,0.012155207945999011,0.01141102033082727,4.512188598354146,228.00291189264712,0.8992398812379447,0.9440298507462686,0.07432431444755819,0.9589106566807413,269.78824032926786,0.01126395812968829,7.617647058823529,0.056012110726643596,25.826989619377155,214.48529411764707,11.470588235294118,4807.455882352941,0.047348563049187456,0.017423402717756845,65.22058823529412,0.47956314878892736,0.7134320435498865,137.05703904176698,0.015536870575726653,5.300765713177833,0.5074626865671642,7.587370242214533,5.857713918158455,66.71641791044776,0.24894185787480508,2.531577188683449,15.492537313432836,29.75584762753397,292.97014925373134,8.559701492537313,3543.60447761194,0.034226634007025886,0.01096656357486608,0.43475471870616683,92.48136243621275,0.008301023163367624,0.14362037934630428,0.020395558544306205,731.8121742132782,0.435379407558768,3.8704679063603855
SF_031,0.6080183598703448,0.36028483098114195,11.387555482928486,31.607091122647162,33.10177546692171,32.35582504067081,25.82855508565084,34.2258839595488,1941.6173299153645,19.217691704664464,0.4204101542691083,1790.2761270331587,0.9220540522839262,1984.405517578125,-418.0,1.0,138130207.0,4.309270484214512,244.0,3.091178892394415,97.0,138.69151825644207,-159.46751249519414,-99.0,-793.0,890.0,104.07334630617432,230.4486430546647,-0.9786655886693063,105384984.58862305,0.06887969773551443,27676.68954433135,772.4615024259022,27.577621895301498,38625.28033613004,-1085.9767279408188,96.10581009605379,48.393332538943554,0.3318653833768199,4.861490710711829,3.7849751325856427,24.337938444354847,0.013212945492186438,7.701814052605906,-0.082956435658627,0.6891584390247643,0.28585422716306924,0.9672329405224288,0.3568500378112072,0.8927349388564758,0.25323548901264514,0.06289899825893112,4.937567379306705,36.12478565874933,137.63936552619467,0.05916923805484674,45.05978306731908,697.4198584829912,1.448977359313414,1140.739740147608,0.0033574781898918836,0.0028593129019570318,4.84788085047776,1939.7637737882897,0.8337932007832513,0.8934433501907549,0.19266182288685393,0.929291306362464,629.1965020262139,0.002775698913030279,52.868020304568525,0.04472759755039639,40.92948728960351,519.769035532995,198.04483925549914,202381.87478849408,0.19804470274739724,0.0042536904256428145,712.9695431472081,0.6031891227979764,0.8032891617028021,389.307509324756,0.003817495148226413,5.747883385348254,0.4544405997693195,193.20260549528888,6.588824658719591,483.04998077662435,0.18571702452004013,13.656275401129989,179.15609381007306,44.293030761392004,727.5094194540561,27.87274125336409,28027.42483660131,0.03032572101675043,0.0026747314956057514,0.4192361067293765,217.86669452023776,0.001831620568063073,0.42813426608877947,0.0019394134060419861,2081.6809865902123,0.28663789211867696,1.3885073037950921
SF_032,0.773392870743607,0.41656369616283745,14.238940356165052,34.181904201750115,38.8783026044873,29.897396372658953,36.23640294702276,39.18760691322633,3805.2641962938783,26.436041018074484,0.3747922010933483,3144.9720428375454,0.8264792877983553,3887.6784320612983,-431.0,-26.0,316606136.0,4.5919406452691796,244.0,2.7260267300255046,107.0,130.6522040514198,-218.2118933697881,-207.0,-815.0,922.0,98.87847520398931,268.58198134229775,-0.4639117910894437,280442662.6533302,0.04594353175135273,24519.85029372661,674.4022982907851,25.464959992576347,50072.59550341357,-842.5452820014577,129.91292462167263,26.167778274845414,0.6660745069963648,3.8218539271725764,3.440539521415393,11.181393656001072,0.003688554047600166,8.545804354068396,-0.12523184407320054,0.8114311744243274,0.2540957373310443,0.9830747928256133,0.341457477547007,0.9140991328184949,0.2535577287563144,0.012788836164378741,5.430916821155001,39.0201757241295,184.65065130057366,0.04567636627965716,38.977098824433305,644.5289580503639,1.2854947325550339,865.0852848963088,0.0036928190994598878,0.003049913826319338,5.001727191482043,3478.018432012859,0.8592457036581974,0.9211139737455526,0.10404414428005568,0.941752063813769,600.8112121832704,0.002908293960647888,77.73910447761195,0.046411405658275784,36.66325186010247,564.5104477611941,33.831044776119406,28964.213134328358,0.055947032246260936,0.0034644069321563965,666.7313432835821,0.39804856315437737,0.6556664729297126,354.8675963683858,0.002017928433241111,6.50056136641514,0.38163590795169744,26.96508050790822,7.088522371679477,805.2620186830713,0.18347277709798845,4.07577301961588,201.64616085668717,39.2668015032299,653.8525860104808,13.384597858282069,10739.469355206198,0.027394642528729907,0.002992953240216236,0.32848451383281124,185.82665322645647,0.0010316001654439985,0.4456607441739412,0.002166254181797955,1596.944235053927,0.1408796940301028,1.28734152387913
SF_036,0.7462744530877967,0.6960070303650893,15.516673182150935,22.29384547166383,22.8353695297996,25.280168394662642,27.05594969803315,28.207812110521793,3875.937754313151,16.637327336589777,0.7101356024039194,1680.327882874479,0.4335280877523399,3902.9248046875,-275.0,24.0,121762979.0,3.595856441061347,132.0,4.261165575567268,73.0,96.07749720667455,-73.24834546657843,-16.0,-673.0,746.0,62.669337747662205,141.93692904457563,-1.4585419924210048,78628681.50756836,0.13104304371078013,14780.77171301368,658.4234481024764,25.48590800309355,14003.263606653361,-603.3344225130229,52.477799753127215,16.986473141937555,0.5054522801023164,2.503385404355086,2.895622954540094,10.4832767533188,0.04318480842918816,6.191439612670594,-0.12256516177404086,0.7138517749575097,0.4617152978479234,0.9830330491048624,0.511077834578412,0.9310168316913546,0.3689895595479691,0.14244852835235605,4.211024968171995,17.3660682237662,441.7705716501941,0.09478182654843105,26.66625579751051,591.7346392376619,2.324084142825391,1594.8065013827659,0.004315835498023553,0.002512491780340777,4.707801644096107,3160.3946034664114,0.6768469379791799,0.7693834953927609,0.6154007945955704,0.8477136285491057,478.9377941420203,0.0022951278217631056,75.66323529411764,0.05563473183391004,26.051751189446367,386.2419117647059,2986.4691176470587,2295647.9198529413,3.896697797838663,0.004507582376143367,613.5691176470589,0.4511537629757785,0.6981354354030147,249.77374043114915,0.0036615868267436302,5.894046429664911,0.22501654533421575,2966.7189359861586,6.701104535831446,463.29616148246197,0.07665389832601952,29.774636780091814,792.024156187955,23.720388970842983,628.8201522170748,78.71906022501655,60375.40122435473,0.10475927497981144,0.0022501340605896366,0.20297809993631427,81.25864927211059,0.0009281920905803001,0.849162134012578,0.0011751849861074241,714.9006008882982,0.12191894297991014,0.7596740319963298
SF_037,0.8178255731540096,0.6662498320560306,16.181228317692096,24.287027987320045,27.24950275492426,26.253575835314795,25.503618768961005,29.09375,5371.331977844238,19.862552583937486,0.8314755745110101,1783.8402484603864,0.3321038907701853,5395.8306884765625,-222.89999999999998,25.0,78767409.0,3.4465799035411835,61.0,8.453326688158441,975.0,73.89589970935356,-52.949834619625136,-19.0,-629.0,1604.0,36.4483678074219,120.30786261985858,-1.24756437153978,78099155.22491455,0.14763073653256462,11670.296821913114,635.5475547317684,25.085371352999257,15592.187517123753,-242.9555679236217,39.6555032504504,14.588149809990764,0.4600588354581976,2.1200340155595305,2.6627944907042878,10.034518065959086,0.044601982868962824,5.935016809163941,-0.1354375448101763,0.7467466631114459,0.5100768748871457,0.996764623813384,0.5510958119820026,0.9707643839039678,0.4056001505796496,0.12950792336983782,4.140861100502706,13.56091326511029,454.6445783918902,0.11312235931834488,23.27940774641453,589.4184491262821,2.5104571648847593,1622.4692346220888,0.004718306921613075,0.0024748766828107086,4.724029535268115,2495.565323691287,0.6201539539677481,0.7371017442682272,0.6537908148552434,0.8151325583336978,463.37824039773784,0.0021967098782983943,55.61100196463654,0.05462770330514395,37.23603525538345,397.2288801571709,3542.9666011787817,2440008.091355599,5.162098561408244,0.004885407422698508,537.2239685658153,0.5277249200057125,0.7545128094972564,283.57144465383004,0.004193942412491049,5.738371363387474,0.1870635795663359,3514.3892798005254,6.799385227480994,361.6725468577729,0.06645949041855437,27.9519437275868,803.4064682102169,18.741137775649154,614.2464167585447,89.34472620360162,61319.54961411246,0.13182059438456634,0.0022146824467080104,0.17617561752930913,72.52378157968124,0.000862242093605983,0.4169488226834418,0.0013074533419742138,1846.4880470283626,0.03216904345406567,2.455446859455693
SF_039,0.5249629607159763,0.4494752379042113,20.45274034272003,45.503597568769216,35.57304685460849,59.70618813231131,34.84080619879528,63.92293831589889,12852.997515728557,23.88770330292939,0.5031979742119579,5273.28838757434,0.4102769319858092,12908.947081389779,-159.79999999999995,69.0,172014406.0,3.610000213335004,81.0,6.9405198761841795,188.0,70.61880339206417,-18.270696934467356,10.0,-734.0,922.0,38.559035303011505,102.59271419757238,-1.8647296970246776,135870088.985541,0.11527856658246487,10191.446639953616,926.0184302359005,30.323558214620867,9871.081478191833,-403.9802737340739,37.13696804098291,11.148578366853647,0.536721251319937,2.0429247829873334,2.6596226214811383,6.913016728049877,0.02526345417042273,6.406140902487724,-0.11750463749412622,0.7242365028920663,0.459858293596323,0.9927600534263958,0.512226834231572,0.9525569065750262,0.4141022977101133,0.06319997165021755,4.294035635484684,12.07138660195914,1316.0791139452742,0.10133532273967465,18.96451501369845,883.4991670560194,1.9907694430346603,1858.8278362891856,0.002398635899660005,0.0013744062623040972,4.622714273427312,8809.713104853487,0.6772127221614721,0.7940167279333894,0.3952840858251838,0.8492551418718082,735.9904304022637,0.0012167202372082866,136.8307116104869,0.051247457532017565,31.115141045603107,634.3786516853933,9074.130711610487,9022757.642322097,9.162318932352802,0.0024033780862065413,1221.258426966292,0.45740015991246896,0.7029071739697773,416.57659105316844,0.0019201499447881033,6.112605102584005,0.16337269779110322,9036.66439156111,6.947626584671154,1259.8314262987212,0.07708691343686723,15.591801465859637,1883.9976136572234,16.39261900982153,903.8915131860736,55.985008872300064,55380.37355442697,0.057438961454738736,0.0013048314402436696,0.1588608267998503,105.7194921534878,0.0003714266204050622,1.2041964431375152,0.0005611315887536815,781.3830889844662,0.04602051966335721,0.4825946011987806
SF_040,0.45734009056537733,0.2548858128486308,13.139141458288083,51.549128260390994,41.70798123126272,29.5602889247261,50.04005537014073,62.95230762784186,6790.825836224493,23.57548298717347,0.4365124799723403,3972.853231128365,0.5850324138687024,6868.630700496295,-332.0,30.0,294259638.0,4.282927735542194,198.0,4.36749961165858,717.0,123.93279795508849,-96.81570084775288,-41.0,-702.0,1419.0,85.2864821504037,184.85812919477638,-0.6069451535119399,234718474.44939336,0.08032277193745309,24799.247998751067,734.8354044228474,26.719013528959426,60935.67938188494,-767.0393686746701,108.48564527179542,24.816852071450167,0.6277880751691611,3.277995900910631,3.2987766963180176,13.817351815599157,0.021459472021245943,7.511681640342851,-0.14808092498570158,0.8224307346550214,0.37914762757955833,0.9928970274402551,0.4425253874306249,0.9497605957836612,0.30365591536758857,0.09980870475706993,5.03355354288688,33.3256243358114,433.24745423321315,0.06091916065600204,43.26357284508005,664.4950203249907,1.9152849308147906,1453.6455126290323,0.0038880139394046865,0.0027277183265560826,5.143204530177806,5330.222630951623,0.7495047209789298,0.8241873096129281,0.4332572304522286,0.8874840234202359,570.226793388916,0.00257117740750872,126.92686459087618,0.04595469391414778,51.34866655201108,512.6028240405503,1376.3964518464882,1217743.5901520636,1.5651734860282849,0.004206043793192749,1359.4851556842868,0.49221041118185616,0.7293632378883315,355.60958560791477,0.003361861229614898,6.249852303787668,0.32075252583904307,1366.6765958668407,7.193759161624024,977.4914644059924,0.11351660253234146,27.365135629495516,691.6593891534085,39.767905143730175,697.7610033677854,58.402624549994194,51179.92567646034,0.07047695381626469,0.0024775617578269606,0.2877330495650205,149.07042130030462,0.0012116100572114293,0.47862390158578544,0.0009440159489855474,3545.8292900323245,0.061744770681813,1.7051774064666312
SF_044,0.7407163605882731,0.6804422410946576,14.423494660055805,21.19723584010906,25.76941016011038,23.817748765364033,20.00976324197765,31.347114724683994,3175.989786783854,15.701139386016889,0.7556176984705528,1382.8276908805874,0.4354005471412108,3195.953369140625,-254.0,17.0,69645353.0,3.318981713149324,91.0,5.429616679150864,69.0,84.33440923753004,-63.99546431129148,-15.0,-606.0,675.0,48.38648901366157,128.94095776610135,-1.7711566002192531,53135187.53051758,0.16605216141742848,12530.351137221754,571.23810893271,23.768959720398772,11155.079797027041,-505.5275858554095,40.759053973722125,15.67661382175787,0.4434075155697019,2.2708990731555265,2.7604627341379047,10.461236601544242,0.05968677585913532,5.674724578075544,-0.1030015942781774,0.6625199144515272,0.4991817426712583,0.9825384380948698,0.5420238094138297,0.9337783783679152,0.3866156655298767,0.13265468866093894,3.8863367703035556,14.108916948869997,372.41973888741217,0.119225025946337,23.880833151299605,515.2495550407822,2.5180225881501275,1492.1266971318676,0.005927497751872586,0.003515362499106141,4.5687259832999905,2002.8005523119136,0.640966537544438,0.7439080375342013,0.6951718034812622,0.8274512573426152,405.5533751244587,0.003233135210375246,53.05934065934066,0.05830696775751721,25.334500664170992,326.032967032967,2868.8318681318683,1861216.7461538462,4.437253628012919,0.007387765662363117,458.4021978021978,0.5037386789035141,0.7374706344378923,220.20821997168147,0.006490997398908828,5.577798172475306,0.21723561709238481,2847.641527593285,6.460205581614606,299.20482215325853,0.07142631228294546,31.18695573060456,695.592504177608,20.176837208660885,547.552876581523,89.83790880878492,58213.655526378614,0.14114703425241593,0.0030228514473811174,0.19897230029739316,66.52786172785694,0.0015160360155006321,0.753500698870996,0.0014055247180465025,644.0865598442325,0.10784792273841688,1.0126791612468464
SF_049,0.5512028245271171,0.3851982857136518,18.49879562481158,48.024086063984186,51.442620120783204,48.93849898553501,36.66979850031892,64.49485310245032,9987.236473646628,26.471011883801445,0.5216855561579795,4299.047073400572,0.4304541185887097,10018.767314112742,-230.0,59.0,371739146.0,4.087231848517379,90.0,13.946293313060439,1331.0,92.15424444809457,-44.461054700294795,-21.0,-849.0,2180.0,46.12988442724112,156.05250487499256,0.5077259533614922,243980871.6227307,0.09495342732588984,22375.598892696973,1137.3427327813333,33.4163302984677,181071.5759175695,1377.6900359475521,102.83259861490816,20.098828339672803,0.6727524498079414,2.609302605328544,2.9551693300749546,13.055327100480383,0.02047592319645206,7.145717770654026,-0.17007197218476058,0.8386378112755908,0.429013876269697,0.9974869284250325,0.4848925296754871,0.9726127936806938,0.3788856703721078,0.060773693866927075,4.838795590785015,30.732856738645243,984.1575037475785,0.07990987885982727,42.48298946803554,1093.9276452429683,1.9455141032384509,2194.38479866789,0.0023919676865814636,0.0015189168519878925,5.086808118279851,8608.708979872692,0.6975386039820406,0.8052609035249062,0.38793591286930285,0.860204915286572,931.1225228509485,0.0013844660123661866,118.83216336949585,0.0379170910559974,96.35681416206711,921.4246968730057,4971.715698787492,5808298.213784302,4.272706483093578,0.002670868284951705,1549.493937460115,0.4944141472431764,0.7307609913344344,645.7906679865731,0.00193902072896254,6.60730577871417,0.20530625614150017,4947.991277195703,7.355646407959571,1238.85299705208,0.08115643609905535,17.61113632947526,1449.4640681297085,35.88136482144414,1107.788535866361,54.37373075663282,63252.37811988208,0.048872535333163485,0.0014045021530597562,0.1951957776111037,182.200491740842,0.00047275113760687206,0.32720618817948016,0.0006642030465250257,6353.796241688219,0.019060538793121234,4.352014790817924
SF_055,0.8482910911203704,0.4693967073206085,14.31897358126499,30.50505757272986,36.90974263744601,38.099376635320425,33.26510758756839,39.806661659827746,4356.35248819987,25.87716857306073,0.32636928551529315,3952.3632486769443,0.9072643362498286,4443.359375,-456.0,19.0,434592142.0,4.891690138798566,275.0,3.01542911925247,356.0,155.26832225123778,-195.6510989010989,-170.0,-938.0,1294.0,112.80919168110904,273.1682695752698,-0.5704034548994239,331567491.14990234,0.03929310837685666,36341.55100153967,1041.9395104939838,31.776691189206723,109331.14448219015,-1672.2777226386643,178.65222822538723,49.93515002543208,0.5644236849104747,5.349609955256705,3.894499895800571,20.891211695169268,0.0025678540477025716,9.223168971557808,-0.09399704912194587,0.7644310929280643,0.18799452954622817,0.9833118774339129,0.278285119962344,0.9135459293284505,0.1925968898552273,0.01008005126130203,5.67997155650489,57.146844562704814,213.58303427368025,0.0387323341966731,58.52778528671893,988.944227601957,1.1784695108317136,1203.562010114522,0.001907860494344551,0.001715454101001212,5.1979803964428815,4970.0341777801905,0.9010846114445296,0.9468116018596789,0.06249789472616637,0.9603864570355913,941.8496421321605,0.0016718622284064553,108.75841184387617,0.0365943512260687,60.278652800747764,862.1668909825033,22.681022880215345,31315.30787348587,0.01906909674020709,0.0021844037810845886,1421.7180349932705,0.47837080585237907,0.7191907377804103,586.8262843875267,0.0017757471364312834,6.518861659329589,0.5103021978021978,18.84089999257312,6.93515182070771,1435.9148351648353,0.24655131098297306,2.2441855556016788,228.8430631868132,58.20237235345784,999.9987980769231,7.9223901098901095,9680.516998626374,0.008637436899310956,0.0016820194326559901,0.441826747292067,378.33271939626354,0.0010030381210626152,0.3856592642132365,0.0014134910664269323,3799.2998929749274,0.17225407415887764,1.325080949503362
SF_059,0.707803271692701,0.42903618932355586,40.422160777342654,94.21620316242938,107.32603557791938,105.60416095037765,81.75408077254694,110.51273431103314,162798.31242458025,66.6865368448317,0.5011510393159704,28770.589126748997,0.1767253523593961,162866.53838832062,-66.0,96.0,2398996649.0,3.244652611953489,51.0,18.39160495043413,404.0,60.77908642950325,25.444279338826547,51.0,-937.0,1341.0,23.992939451346857,109.18963309449465,-3.4261373984258454,1941756104.4628763,0.16325041158925285,11274.964624238122,1598.839868421634,39.85790781907924,59859.037637141984,-1352.3087352516618,48.802634915258,8.061916405433516,0.7136143673067458,1.6479577613668839,2.3789822295003344,5.302129984536221,0.04103171885490441,5.808899251870695,-0.12520368479132649,0.7184334789717829,0.5076871706399211,0.9974392770490641,0.5519110090123432,0.9723290820694981,0.4485154730460874,0.09621482073358044,3.9381668455817413,14.21613783017288,21092.26423218942,0.14008651715531217,22.311487231299456,1556.6355282958914,2.3510717241786203,3794.112190849036,0.001611943385466571,0.000772989259999871,4.490322585269465,93291.61360080095,0.6179061611950765,0.747866263684928,0.549458464039341,0.8135991282295071,1248.824440770256,0.0006550761640049338,979.3168129897102,0.0462247150471873,51.7724696323641,1179.1324931558577,277883.78920041537,461919786.3563674,167.4152249348618,0.001317615049809074,8893.553856320212,0.4197844735353635,0.673524662570022,758.8963225784045,0.0009263191929767762,6.643168624070562,0.10528879126121918,277793.58313918015,6.775252974891018,13606.99636215448,0.06762315678594598,17.241992310028856,32848.92131916628,18.125032026813102,1581.4259161705215,74.32722718643461,123415.361746961,0.045558653205811414,0.000735588531821775,0.10662462907707963,133.08532267279125,0.0001285946153761601,6.464374215950461,4.216770508044662e-05,1755.6807488761417,0.015181020305644104,0.18755432936158656
